shipment_id,order_id,customer_id,origin_warehouse,destination_city,carrier,ship_date,delivery_date,weight_kg,quantity,status,cost_usd,tracking_number,error_flag
SHIP_BAD100005,ORD_BAD200005,CUST_BAD300005,WH_BIR,Liverpool,UPS,2025-02-22,2025-02-26,-48.39,26,Delivered,257.76,1ZNZ3NPDAGMGOEW8BL,negative_weight
SHIP100191,ORD200191,CUST300191,WH_LIV,London,RoyalMail,2025-08-12,2025-08-13,38.73,3,Cancelled,332.38,1ZIP9DL2X7HW2S2KXE,
SHIP100385,ORD200385,CUST300385,WH_BRS,Birmingham,FedEx,2025-03-23,2025-03-29,140.61,31,Pending,146.4,1Z15GNB1LDXDFH1VYO,
SHIP100805,ORD200805,CUST300805,WH_MAN,Bristol,UPS,2025-06-30,2025-07-01,195.1,49,Cancelled,54.27,1ZMAN3CDDLKCS4D8YM,
SHIP100413,ORD200413,CUST300413,WH_MAN,London,UPS,2025-02-21,2025-02-26,113.55,41,Cancelled,277.46,1ZDVF4FBXPGFFE0KYF,
SHIP100491,ORD200491,CUST300491,WH_BIR,Birmingham,RoyalMail,2025-06-14,2025-06-21,159.72,34,Pending,457.36,1ZI0F1ISSHKMQKZSJS,
SHIP100343,ORD200343,CUST300343,WH_LIV,Manchester,RoyalMail,2025-04-09,2025-04-14,190.33,43,Pending,336.08,1ZXMHSB8KX2CWQQNSY,
SHIP100769,ORD200769,CUST300769,WH_LIV,Manchester,DHL,2025-01-17,2025-01-20,160.63,38,Delivered,198.79,1ZRA9IQYHMGR26431J,
SHIP100308,ORD200308,CUST300308,WH_BRS,Bristol,UPS,2025-08-06,2025-08-07,136.3,30,Pending,469.57,1ZNX1XFZ9OGDRV8AFG,
SHIP100661,ORD200661,CUST300661,WH_MAN,Bristol,DHL,2025-08-13,2025-08-14,12.27,48,Pending,443.89,1ZIEH7JCJREPN66CG9,
SHIP100130,ORD200130,CUST300130,WH_LIV,Manchester,DHL,2025-04-30,2025-05-05,30.65,45,Pending,52.0,1ZCJYLJUTFJVHVH2WP,
SHIP100663,ORD200663,CUST300663,WH_LIV,Bristol,FedEx,2025-02-20,2025-02-28,191.36,2,Delivered,99.08,1Z5YW7E63FBU2AJ5WB,
SHIP100871,ORD200871,CUST300871,WH_BRS,London,UPS,2025-02-26,2025-03-06,134.56,4,Delivered,249.48,1ZNE37IW971Q2RUYCE,
SHIP100099,ORD200099,CUST300099,WH_MAN,Birmingham,DHL,2025-06-15,2025-06-22,2.6,17,In Transit,260.23,1ZIKKGERLIC03EY4X5,
SHIP100372,ORD200372,CUST300372,WH_LON,Bristol,UPS,2025-01-06,2025-01-07,20.96,27,In Transit,10.59,1Z88DCAXOOPWHZ8YA2,
SHIP100087,ORD200087,CUST300087,WH_BIR,Bristol,DHL,2025-01-14,2025-01-19,174.79,13,In Transit,244.9,1ZVBY0XY4ZH8L7WJRD,
SHIP100458,ORD200458,CUST300458,WH_MAN,Liverpool,UPS,2025-01-05,2025-01-11,103.51,43,Cancelled,214.03,1ZO26R5961LOEMUXBK,
SHIP100330,ORD200330,CUST300330,WH_BIR,London,FedEx,2025-07-16,2025-07-26,50.76,7,Delivered,490.89,1ZPOZOBMVBUHCLLDN8,
SHIP100214,ORD200214,CUST300214,WH_LIV,Bristol,RoyalMail,2025-04-07,2025-04-16,37.88,8,Delivered,355.58,1ZB1EH8GY7A4SSWF0H,
SHIP100466,ORD200466,CUST300466,WH_MAN,Manchester,UPS,2025-07-16,2025-07-20,100.54,1,Cancelled,458.15,1ZN467FCNFADT1YF5O,
SHIP100121,ORD200121,CUST300121,WH_LON,London,RoyalMail,2025-08-01,2025-08-07,10.6,37,Cancelled,412.63,1ZE1O676AV1M8AEJ2A,
SHIP100614,ORD200614,CUST300614,WH_MAN,London,DHL,2025-07-23,2025-07-30,100.99,15,Delivered,10.05,1ZPXRK5QZKO6T816T7,
SHIP100020,ORD200020,CUST300020,WH_LIV,London,RoyalMail,2025-06-27,2025-06-30,81.82,35,Cancelled,213.73,1Z7FWLPURD0CRUYFQJ,
SHIP100700,ORD200700,CUST300700,WH_MAN,Manchester,FedEx,2025-07-31,2025-08-01,7.12,39,In Transit,169.25,1ZJT9WB8B1XPM32VFI,
SHIP100071,ORD200071,CUST300071,WH_BIR,Bristol,RoyalMail,2025-01-06,2025-01-08,193.35,14,Delivered,33.84,1ZALUOA0349DE11KDA,
SHIP100106,ORD200106,CUST300106,WH_LIV,Birmingham,DHL,2025-07-28,2025-07-30,198.5,42,In Transit,353.7,1Z45B8UE5MMD2SREQP,
SHIP100270,ORD200270,CUST300270,WH_MAN,Birmingham,DHL,2025-05-29,2025-06-07,48.0,8,Delivered,171.35,1ZLEQ8F56YF9LHDYBF,
SHIP100860,ORD200860,CUST300860,WH_BRS,London,UPS,2025-02-05,2025-02-07,47.93,4,Cancelled,247.71,1ZLM9L4O94YI8TMOPJ,
SHIP100435,ORD200435,CUST300435,WH_MAN,Liverpool,UPS,2025-02-19,2025-03-01,48.99,50,Delivered,123.14,1ZBZOGYE2K2DH8S8TZ,
SHIP100102,ORD200102,CUST300102,WH_BIR,Bristol,DHL,2025-04-10,2025-04-20,69.91,30,In Transit,408.73,1ZPAM344A6OIF4D6MO,
